country_code,country,quarter,hpi,hicp_q,unemployment_rate,gdp_index,building_permits_index,old_age_dependency_ratio,population_density,year,quarter_num,eurozone_member_current,eurozone_member_timevarying,hpi_qoq_pct,hicp_qoq_pct,gdp_qoq_pct,permits_qoq_pct,target_hpi_next_q,hpi_qoq_pct_lag1,hpi_qoq_pct_lag2,hicp_qoq_pct_lag1,hicp_qoq_pct_lag2,gdp_qoq_pct_lag1,gdp_qoq_pct_lag2,permits_qoq_pct_lag1,permits_qoq_pct_lag2,unemployment_rate_lag1,unemployment_rate_lag2,unemployment_qoq_change
AT,Austria,2016-Q3,108.08,100.71666666666665,6.6,115.305,96.3,27.4,106.0,2016,3,1,1,1.2933458294283051,-0.2838190158740761,0.5511323502481069,-12.295081967213118,-0.07401924500369805,2.5567089580930347,3.4092038564754956,0.8587690976267437,-0.3945361713414308,-0.0627478321495567,1.1530629336107268,25.34246575342467,-0.454545454545463,6.6,6.4,0.0
AT,Austria,2016-Q4,108.0,102.02,6.2,115.999,89.4,27.4,106.0,2016,4,1,1,-0.07401924500369805,1.294059242098311,0.6018819652226615,-7.1651090342679025,1.6296296296296253,1.2933458294283051,2.5567089580930347,-0.2838190158740761,0.8587690976267437,0.5511323502481069,-0.0627478321495567,-12.295081967213118,25.34246575342467,6.6,6.6,-0.39999999999999947
AT,Austria,2017-Q1,109.76,102.32666666666667,6.1,117.145,91.6,27.6,106.8,2017,1,1,1,1.6296296296296253,0.3005946546428939,0.9879395512030209,2.460850111856816,2.459912536443132,-0.07401924500369805,1.2933458294283051,1.294059242098311,-0.2838190158740761,0.6018819652226615,0.5511323502481069,-7.1651090342679025,-12.295081967213118,6.2,6.6,-0.10000000000000053
AT,Austria,2017-Q2,112.46,103.17999999999999,5.9,117.521,111.0,27.6,106.8,2017,2,1,1,2.459912536443132,0.8339305492214288,0.32096973835844533,21.17903930131004,1.0759381113284894,1.6296296296296253,-0.07401924500369805,0.3005946546428939,1.294059242098311,0.9879395512030209,0.6018819652226615,2.460850111856816,-7.1651090342679025,6.1,6.2,-0.1999999999999993
AT,Austria,2017-Q3,113.67,102.94333333333333,5.9,118.271,134.0,27.6,106.8,2017,3,1,1,1.0759381113284894,-0.22937261743232185,0.6381838139566609,20.72072072072073,-0.897334389020843,2.459912536443132,1.6296296296296253,0.8339305492214288,0.3005946546428939,0.32096973835844533,0.9879395512030209,21.17903930131004,2.460850111856816,5.9,6.1,0.0
AT,Austria,2017-Q4,112.65,104.44333333333333,5.8,118.828,110.4,27.6,106.8,2017,4,1,1,-0.897334389020843,1.4571123271702957,0.47095230445333147,-17.611940298507456,2.2015090989791375,1.0759381113284894,2.459912536443132,-0.22937261743232185,0.8339305492214288,0.6381838139566609,0.32096973835844533,20.72072072072073,21.17903930131004,5.9,5.9,-0.10000000000000053
AT,Austria,2018-Q1,115.13,104.34333333333332,5.4,119.509,89.2,27.9,107.1,2018,1,1,1,2.2015090989791375,-0.0957456994223449,0.5730972498064313,-19.202898550724633,3.309302527577529,-0.897334389020843,1.0759381113284894,1.4571123271702957,-0.22937261743232185,0.47095230445333147,0.6381838139566609,-17.611940298507456,20.72072072072073,5.8,5.9,-0.39999999999999947
AT,Austria,2018-Q2,118.94,105.38333333333333,5.0,120.471,105.3,27.9,107.1,2018,2,1,1,3.309302527577529,0.9967095805513804,0.8049602958773105,18.04932735426008,0.9752816546157783,2.2015090989791375,-0.897334389020843,-0.0957456994223449,1.4571123271702957,0.5730972498064313,0.47095230445333147,-19.202898550724633,-17.611940298507456,5.4,5.8,-0.40000000000000036
AT,Austria,2018-Q3,120.1,105.25333333333333,5.3,120.967,88.9,27.9,107.1,2018,3,1,1,0.9752816546157783,-0.12335916495334054,0.4117173427629739,-15.574548907882235,0.8742714404662788,3.309302527577529,2.2015090989791375,0.9967095805513804,-0.0957456994223449,0.8049602958773105,0.5730972498064313,18.04932735426008,-19.202898550724633,5.0,5.4,0.2999999999999998
AT,Austria,2018-Q4,121.15,106.66666666666667,5.1,122.1,91.4,27.9,107.1,2018,4,1,1,0.8742714404662788,1.3427919939194455,0.9366190779303452,2.8121484814398245,0.3136607511349476,0.9752816546157783,3.309302527577529,-0.12335916495334054,0.9967095805513804,0.4117173427629739,0.8049602958773105,-15.574548907882235,18.04932735426008,5.3,5.0,-0.20000000000000018
AT,Austria,2019-Q1,121.53,106.01333333333334,5.1,123.493,92.8,28.2,107.6,2019,1,1,1,0.3136607511349476,-0.6125000000000047,1.1408681408681343,1.5317286652078765,3.5053073315230776,0.8742714404662788,0.9752816546157783,1.3427919939194455,-0.12335916495334054,0.9366190779303452,0.4117173427629739,2.8121484814398245,-15.574548907882235,5.1,5.3,0.0
AT,Austria,2019-Q2,125.79,107.13666666666667,4.8,122.724,106.5,28.2,107.6,2019,2,1,1,3.5053073315230776,1.0596151427493483,-0.6227073599313293,14.762931034482762,1.605851021543847,0.3136607511349476,0.8742714404662788,-0.6125000000000047,1.3427919939194455,1.1408681408681343,0.9366190779303452,1.5317286652078765,2.8121484814398245,5.1,5.1,-0.2999999999999998
AT,Austria,2019-Q3,127.81,106.67333333333333,4.8,122.923,110.8,28.2,107.6,2019,3,1,1,1.605851021543847,-0.4324694315671618,0.16215247221407214,4.037558685445997,0.7276425944761744,3.5053073315230776,0.3136607511349476,1.0596151427493483,-0.6125000000000047,-0.6227073599313293,1.1408681408681343,14.762931034482762,1.5317286652078765,4.8,5.1,0.0
AT,Austria,2019-Q4,128.74,108.11,4.6,122.127,128.8,28.2,107.6,2019,4,1,1,0.7276425944761744,1.3467908255734073,-0.6475598545430894,16.24548736462095,1.9574335870747195,1.605851021543847,3.5053073315230776,-0.4324694315671618,1.0596151427493483,0.16215247221407214,-0.6227073599313293,4.037558685445997,14.762931034482762,4.8,4.8,-0.20000000000000018
AT,Austria,2020-Q1,131.26,108.11,4.7,120.769,79.4,28.6,107.6,2020,1,1,1,1.9574335870747195,0.0,-1.111957224856086,-38.35403726708074,2.156026207527062,0.7276425944761744,1.605851021543847,1.3467908255734073,-0.4324694315671618,-0.6475598545430894,0.16215247221407214,16.24548736462095,4.037558685445997,4.6,4.8,0.10000000000000053
AT,Austria,2020-Q2,134.09,108.27,6.9,105.543,99.9,28.6,107.6,2020,2,1,1,2.156026207527062,0.14799741004531963,-12.60754001440767,25.81863979848866,2.9159519725557415,1.9574335870747195,0.7276425944761744,0.0,1.3467908255734073,-1.111957224856086,-0.6475598545430894,-38.35403726708074,16.24548736462095,4.7,4.6,2.2
AT,Austria,2020-Q3,138.0,108.21,6.4,117.675,117.8,28.6,107.6,2020,3,1,1,2.9159519725557415,-0.05541701302299584,11.494840965293761,17.917917917917904,0.5144927536231858,2.156026207527062,1.9574335870747195,0.14799741004531963,0.0,-12.60754001440767,-1.111957224856086,25.81863979848866,-38.35403726708074,6.9,4.7,-0.5
AT,Austria,2020-Q4,138.71,109.28333333333335,6.3,115.943,103.7,28.6,107.6,2020,4,1,1,0.5144927536231858,0.9918984690262977,-1.47185043552156,-11.969439728353137,3.871386345613148,2.9159519725557415,2.156026207527062,-0.05541701302299584,0.14799741004531963,11.494840965293761,-12.60754001440767,17.917917917917904,25.81863979848866,6.4,6.9,-0.10000000000000053
AT,Austria,2021-Q1,144.08,109.71333333333332,7.1,114.806,95.1,28.9,108.1,2021,1,1,1,3.871386345613148,0.3934726246759057,-0.9806542870203439,-8.293153326904545,3.498056635202662,0.5144927536231858,2.9159519725557415,0.9918984690262977,-0.05541701302299584,-1.47185043552156,11.494840965293761,-11.969439728353137,17.917917917917904,6.3,6.4,0.7999999999999998
AT,Austria,2021-Q2,149.12,111.05,6.7,120.091,100.0,28.9,108.1,2021,2,1,1,3.498056635202662,1.218326547973514,4.603417939828924,5.1524710830704645,2.9506437768240357,3.871386345613148,0.5144927536231858,0.3934726246759057,0.9918984690262977,-0.9806542870203439,-1.47185043552156,-8.293153326904545,-11.969439728353137,7.1,6.3,-0.39999999999999947
AT,Austria,2021-Q3,153.52,111.54666666666667,5.5,123.848,99.3,28.9,108.1,2021,3,1,1,2.9506437768240357,0.44724598529191084,3.128460917137832,-0.7000000000000006,2.4882751433038086,3.498056635202662,3.871386345613148,1.218326547973514,0.3934726246759057,4.603417939828924,-0.9806542870203439,5.1524710830704645,-8.293153326904545,6.7,7.1,-1.2000000000000002
AT,Austria,2021-Q4,157.34,113.53333333333335,5.3,124.204,105.5,28.9,108.1,2021,4,1,1,2.4882751433038086,1.7810184078412838,0.2874491311930738,6.243705941591138,4.633278250921569,2.9506437768240357,3.498056635202662,0.44724598529191084,1.218326547973514,3.128460917137832,4.603417939828924,-0.7000000000000006,5.1524710830704645,5.5,6.7,-0.20000000000000018
AT,Austria,2022-Q1,164.63,115.77666666666669,4.7,124.587,94.4,29.4,109.6,2022,1,1,1,4.633278250921569,1.975924838520271,0.3083636597855266,-10.521327014218008,2.915628986211516,2.4882751433038086,2.9506437768240357,1.7810184078412838,0.44724598529191084,0.2874491311930738,3.128460917137832,6.243705941591138,-0.7000000000000006,5.3,5.5,-0.5999999999999996
AT,Austria,2022-Q2,169.43,119.77999999999999,4.4,128.208,93.4,29.4,109.6,2022,2,1,1,2.915628986211516,3.457806696801291,2.9064027547015314,-1.0593220338983023,2.4552912707312746,4.633278250921569,2.4882751433038086,1.975924838520271,1.7810184078412838,0.3083636597855266,0.2874491311930738,-10.521327014218008,6.243705941591138,4.7,5.3,-0.2999999999999998
AT,Austria,2022-Q3,173.59,122.58999999999999,4.9,128.194,73.6,29.4,109.6,2022,3,1,1,2.4552912707312746,2.3459676072800084,-0.01091975539748713,-21.199143468950766,-4.18802926435855,2.915628986211516,4.633278250921569,3.457806696801291,1.975924838520271,2.9064027547015314,0.3083636597855266,-1.0593220338983023,-10.521327014218008,4.4,4.7,0.5
AT,Austria,2022-Q4,166.32,126.12,5.0,128.187,69.9,29.4,109.6,2022,4,1,1,-4.18802926435855,2.879517089485284,-0.005460473969121082,-5.027173913043459,-1.184463684463688,2.4552912707312746,2.915628986211516,2.3459676072800084,3.457806696801291,-0.01091975539748713,2.9064027547015314,-21.199143468950766,-1.0593220338983023,4.9,4.4,0.09999999999999964
AT,Austria,2023-Q1,164.35,128.04666666666665,5.0,128.087,56.0,29.6,110.7,2023,1,1,1,-1.184463684463688,1.527645628501939,-0.07801103075977256,-19.885550786838348,0.20079099482812612,-4.18802926435855,2.4552912707312746,2.879517089485284,2.3459676072800084,-0.005460473969121082,-0.01091975539748713,-5.027173913043459,-21.199143468950766,5.0,4.9,0.0
AT,Austria,2023-Q2,164.68,130.12,5.0,126.494,63.3,29.6,110.7,2023,2,1,1,0.20079099482812612,1.6192013328474086,-1.2436859322179417,13.035714285714285,-0.23682292931747062,-1.184463684463688,-4.18802926435855,1.527645628501939,2.879517089485284,-0.07801103075977256,-0.005460473969121082,-19.885550786838348,-5.027173913043459,5.0,5.0,0.0
AT,Austria,2023-Q3,164.29,130.83666666666667,5.3,125.854,57.7,29.6,110.7,2023,3,1,1,-0.23682292931747062,0.550773644840663,-0.505952851518654,-8.846761453396512,-1.7590845456205373,0.20079099482812612,-1.184463684463688,1.6192013328474086,1.527645628501939,-1.2436859322179417,-0.07801103075977256,13.035714285714285,-19.885550786838348,5.0,5.0,0.2999999999999998
AT,Austria,2023-Q4,161.4,132.59333333333333,5.1,125.298,54.1,29.6,110.7,2023,4,1,1,-1.7590845456205373,1.3426409518228821,-0.4417817471037866,-6.239168110918547,-1.1524163568773282,-0.23682292931747062,0.20079099482812612,0.550773644840663,1.6192013328474086,-0.505952851518654,-1.2436859322179417,-8.846761453396512,13.035714285714285,5.3,5.0,-0.20000000000000018
AT,Austria,2024-Q1,159.54,133.32666666666668,4.9,125.49,55.8,30.2,111.3,2024,1,1,1,-1.1524163568773282,0.5530695359243998,0.15323468850261257,3.1423290203327126,3.0086498683715712,-1.7590845456205373,-0.23682292931747062,1.3426409518228821,0.550773644840663,-0.4417817471037866,-0.505952851518654,-6.239168110918547,-8.846761453396512,5.1,5.3,-0.1999999999999993
AT,Austria,2024-Q2,164.34,134.36666666666667,5.1,125.218,49.8,30.2,111.3,2024,2,1,1,3.0086498683715712,0.7800390019500947,-0.21675033867240012,-10.752688172043012,0.48071072167457096,-1.1524163568773282,-1.7590845456205373,0.5530695359243998,1.3426409518228821,0.15323468850261257,-0.4417817471037866,3.1423290203327126,-6.239168110918547,4.9,5.1,0.1999999999999993
AT,Austria,2024-Q3,165.13,133.95000000000002,5.4,125.1,57.0,30.2,111.3,2024,3,1,1,0.48071072167457096,-0.31009675018605076,-0.09423565302113524,14.457831325301207,-1.150608611397086,3.0086498683715712,-1.1524163568773282,0.7800390019500947,0.5530695359243998,-0.21675033867240012,0.15323468850261257,-10.752688172043012,3.1423290203327126,5.1,4.9,0.3000000000000007
AT,Austria,2024-Q4,163.23,135.1833333333333,5.3,125.691,48.5,30.2,111.3,2024,4,1,1,-1.150608611397086,0.9207415702376265,0.47242206235011963,-14.912280701754387,1.1885070146419041,0.48071072167457096,3.0086498683715712,-0.31009675018605076,0.7800390019500947,-0.09423565302113524,-0.21675033867240012,14.457831325301207,-10.752688172043012,5.4,5.1,-0.10000000000000053
AT,Austria,2025-Q1,165.17,137.74,5.4,126.033,52.5,30.9,111.3,2025,1,1,1,1.1885070146419041,1.8912587843669337,0.27209585411842596,8.247422680412363,1.0776775443482434,-1.150608611397086,0.48071072167457096,0.9207415702376265,-0.31009675018605076,0.47242206235011963,-0.09423565302113524,-14.912280701754387,14.457831325301207,5.3,5.4,0.10000000000000053
AT,Austria,2025-Q2,166.95,138.60333333333332,5.7,126.09,48.2,30.9,111.3,2025,2,1,1,1.0776775443482434,0.6267847635641921,0.04522625026779359,-8.190476190476181,1.6112608565438835,1.1885070146419041,-1.150608611397086,1.8912587843669337,0.9207415702376265,0.27209585411842596,0.47242206235011963,8.247422680412363,-14.912280701754387,5.4,5.3,0.2999999999999998
BE,Belgium,2014-Q1,97.43,99.24333333333334,8.8,111.517,113.1,27.4,369.6,2014,1,1,1,-1.1164112453059927,-0.12076889530008295,0.5772161945218679,37.92682926829267,-0.010263779123476091,-0.9350492660365917,1.138905836892401,0.5023600809170636,-0.15821186925638608,0.27039736656477853,0.4022336223725498,7.329842931937169,-6.142506142506143,8.6,8.6,
BE,Belgium,2014-Q2,97.42,99.69,8.4,111.775,106.1,27.4,369.6,2014,2,1,1,-0.010263779123476091,0.45007221307895584,0.23135486069389977,-6.189213085764811,1.4268117429685923,-1.1164112453059927,-0.9350492660365917,-0.12076889530008295,0.5023600809170636,0.5772161945218679,0.27039736656477853,37.92682926829267,7.329842931937169,8.8,8.6,-0.40000000000000036
BE,Belgium,2014-Q3,98.81,99.24000000000001,8.8,112.524,69.6,27.4,369.6,2014,3,1,1,1.4268117429685923,-0.4513993379476222,0.670096175352275,-34.40150801131009,0.3946968930270245,-0.010263779123476091,-1.1164112453059927,0.45007221307895584,-0.12076889530008295,0.23135486069389977,0.5772161945218679,-6.189213085764811,37.92682926829267,8.4,8.8,0.40000000000000036
BE,Belgium,2014-Q4,99.2,99.36,8.7,112.977,65.5,27.4,369.6,2014,4,1,1,0.3946968930270245,0.12091898428052694,0.40258078276633746,-5.890804597701138,-1.2701612903225912,1.4268117429685923,-0.010263779123476091,-0.4513993379476222,0.45007221307895584,0.670096175352275,0.23135486069389977,-34.40150801131009,-6.189213085764811,8.8,8.4,-0.10000000000000142
BE,Belgium,2015-Q1,97.94,98.86,8.9,113.28,70.2,27.8,371.8,2015,1,1,1,-1.2701612903225912,-0.5032206119162663,0.2681961815236722,7.175572519083984,1.2150296099652902,0.3946968930270245,1.4268117429685923,0.12091898428052694,-0.4513993379476222,0.40258078276633746,0.670096175352275,-5.890804597701138,-34.40150801131009,8.7,8.8,0.20000000000000107
BE,Belgium,2015-Q2,99.13,100.38,8.6,113.806,78.5,27.8,371.8,2015,2,1,1,1.2150296099652902,1.537527817115114,0.4643361581920802,11.823361823361811,2.380712196106116,-1.2701612903225912,0.3946968930270245,-0.5032206119162663,0.12091898428052694,0.2681961815236722,0.40258078276633746,7.175572519083984,-5.890804597701138,8.9,8.7,-0.3000000000000007
BE,Belgium,2015-Q3,101.49,100.07,8.3,113.962,77.0,27.8,371.8,2015,3,1,1,2.380712196106116,-0.30882645945408127,0.13707537388187863,-1.9108280254777066,-0.05911912503693273,1.2150296099652902,-1.2701612903225912,1.537527817115114,-0.5032206119162663,0.4643361581920802,0.2681961815236722,11.823361823361811,7.175572519083984,8.6,8.9,-0.29999999999999893
BE,Belgium,2015-Q4,101.43,100.68666666666667,8.7,114.363,71.8,27.8,371.8,2015,4,1,1,-0.05911912503693273,0.6162353019553146,0.35187167652375173,-6.7532467532467555,-1.0450557034408003,2.380712196106116,1.2150296099652902,-0.30882645945408127,1.537527817115114,0.13707537388187863,0.4643361581920802,-1.9108280254777066,11.823361823361811,8.3,8.6,0.3999999999999986
BE,Belgium,2016-Q1,100.37,100.37333333333333,8.5,114.493,97.8,28.2,373.7,2016,1,1,1,-1.0450557034408003,-0.31119645103622195,0.11367312854682066,36.21169916434541,1.0461293215104028,-0.05911912503693273,2.380712196106116,0.6162353019553146,-0.30882645945408127,0.35187167652375173,0.13707537388187863,-6.7532467532467555,-1.9108280254777066,8.7,8.3,-0.1999999999999993
BE,Belgium,2016-Q2,101.42,102.03000000000002,8.1,115.17,101.6,28.2,373.7,2016,2,1,1,1.0461293215104028,1.6505047821466556,0.5913025250452009,3.885480572597144,2.1790573851311335,-1.0450557034408003,-0.05911912503693273,-0.31119645103622195,0.6162353019553146,0.11367312854682066,0.35187167652375173,36.21169916434541,-6.7532467532467555,8.5,8.7,-0.40000000000000036
BE,Belgium,2016-Q3,103.63,102.01333333333334,7.8,115.379,69.0,28.2,373.7,2016,3,1,1,2.1790573851311335,-0.016335064850225844,0.1814708691499467,-32.08661417322835,0.26054231400174377,1.0461293215104028,-1.0450557034408003,1.6505047821466556,-0.31119645103622195,0.5913025250452009,0.11367312854682066,3.885480572597144,36.21169916434541,8.1,8.5,-0.2999999999999998
BE,Belgium,2016-Q4,103.9,102.66000000000001,7.3,115.804,62.8,28.2,373.7,2016,4,1,1,0.26054231400174377,0.633904064828128,0.36835125976131255,-8.985507246376812,0.44273339749758556,2.1790573851311335,1.0461293215104028,-0.016335064850225844,1.6505047821466556,0.1814708691499467,0.5913025250452009,-32.08661417322835,3.885480572597144,7.8,8.1,-0.5
BE,Belgium,2017-Q1,104.36,103.33999999999999,7.9,116.516,78.5,28.6,373.6,2017,1,1,1,0.44273339749758556,0.662380674069718,0.6148319574453387,25.0,0.1149865848984355,0.26054231400174377,2.1790573851311335,0.633904064828128,-0.016335064850225844,0.36835125976131255,0.1814708691499467,-8.985507246376812,-32.08661417322835,7.3,7.8,0.6000000000000005
BE,Belgium,2017-Q2,104.48,104.10666666666667,7.2,116.778,84.8,28.6,373.6,2017,2,1,1,0.1149865848984355,0.7418876201535474,0.2248618215524134,8.025477707006367,3.1872128637059793,0.44273339749758556,0.26054231400174377,0.662380674069718,0.633904064828128,0.6148319574453387,0.36835125976131255,25.0,-8.985507246376812,7.9,7.3,-0.7000000000000002
BE,Belgium,2017-Q3,107.81,103.97333333333334,7.2,116.707,65.9,28.6,373.6,2017,3,1,1,3.1872128637059793,-0.1280737704917989,-0.060799123122512455,-22.287735849056588,-0.6214636861144651,0.1149865848984355,0.44273339749758556,0.7418876201535474,0.662380674069718,0.2248618215524134,0.6148319574453387,8.025477707006367,25.0,7.2,7.9,0.0
BE,Belgium,2017-Q4,107.14,104.71,6.4,117.64,95.4,28.6,373.6,2017,4,1,1,-0.6214636861144651,0.7085150038471211,0.7994379086087466,44.76479514415781,0.21467239126378157,3.1872128637059793,0.1149865848984355,-0.1280737704917989,0.7418876201535474,-0.060799123122512455,0.2248618215524134,-22.287735849056588,8.025477707006367,7.2,7.2,-0.7999999999999998
BE,Belgium,2018-Q1,107.37,104.96999999999998,6.3,118.125,110.4,29.1,375.3,2018,1,1,1,0.21467239126378157,0.24830484194440228,0.4122747364841972,15.723270440251568,1.0617490919251127,-0.6214636861144651,3.1872128637059793,0.7085150038471211,-0.1280737704917989,0.7994379086087466,-0.060799123122512455,44.76479514415781,-22.287735849056588,6.4,7.2,-0.10000000000000053
BE,Belgium,2018-Q2,108.51,106.35666666666667,6.2,118.723,127.8,29.1,375.3,2018,2,1,1,1.0617490919251127,1.3210123527357176,0.5062433862433879,15.760869565217384,1.96295272325131,0.21467239126378157,-0.6214636861144651,0.24830484194440228,0.7085150038471211,0.4122747364841972,0.7994379086087466,15.723270440251568,44.76479514415781,6.3,6.4,-0.09999999999999964
BE,Belgium,2018-Q3,110.64,106.81333333333333,5.8,119.24,76.2,29.1,375.3,2018,3,1,1,1.96295272325131,0.4293728648885775,0.4354674325951935,-40.37558685446009,-0.5242227042660863,1.0617490919251127,0.21467239126378157,1.3210123527357176,0.24830484194440228,0.5062433862433879,0.4122747364841972,15.760869565217384,15.723270440251568,6.2,6.3,-0.40000000000000036
BE,Belgium,2018-Q4,110.06,107.60666666666667,5.8,120.335,90.5,29.1,375.3,2018,4,1,1,-0.5242227042660863,0.7427287479715439,0.9183160013418235,18.766404199475062,0.8540795929492973,1.96295272325131,1.0617490919251127,0.4293728648885775,1.3210123527357176,0.4354674325951935,0.5062433862433879,-40.37558685446009,15.760869565217384,5.8,6.2,0.0
BE,Belgium,2019-Q1,111.0,107.05666666666667,5.8,120.83,81.4,29.5,377.3,2019,1,1,1,0.8540795929492973,-0.5111207484046809,0.41135164332903873,-10.055248618784528,0.756756756756749,-0.5242227042660863,1.96295272325131,0.7427287479715439,0.4293728648885775,0.9183160013418235,0.4354674325951935,18.766404199475062,-40.37558685446009,5.8,5.8,0.0
BE,Belgium,2019-Q2,111.84,108.12,5.5,121.546,93.6,29.5,377.3,2019,2,1,1,0.756756756756749,0.9932434536226831,0.5925680708433356,14.987714987714963,3.1562947067238944,0.8540795929492973,-0.5242227042660863,-0.5111207484046809,0.7427287479715439,0.41135164332903873,0.9183160013418235,-10.055248618784528,18.766404199475062,5.8,5.8,-0.2999999999999998
BE,Belgium,2019-Q3,115.37,107.75,5.3,122.505,104.7,29.5,377.3,2019,3,1,1,3.1562947067238944,-0.34221235664076977,0.7890016948315814,11.858974358974361,-0.5634046979284046,0.756756756756749,0.8540795929492973,0.9932434536226831,-0.5111207484046809,0.5925680708433356,0.41135164332903873,14.987714987714963,-10.055248618784528,5.5,5.8,-0.20000000000000018
BE,Belgium,2019-Q4,114.72,108.13666666666666,5.3,123.18,94.1,29.5,377.3,2019,4,1,1,-0.5634046979284046,0.3588553750966561,0.5509979184523228,-10.124164278892078,0.4532775453277571,3.1562947067238944,0.756756756756749,-0.34221235664076977,0.9932434536226831,0.7890016948315814,0.5925680708433356,11.858974358974361,14.987714987714963,5.3,5.5,0.0
BE,Belgium,2020-Q1,115.24,108.07666666666667,5.2,119.977,96.0,29.9,377.3,2020,1,1,1,0.4532775453277571,-0.0554853426219748,-2.6002597824322127,2.0191285866099973,1.1888233252342895,-0.5634046979284046,3.1562947067238944,0.3588553750966561,-0.34221235664076977,0.5509979184523228,0.7890016948315814,-10.124164278892078,11.858974358974361,5.3,5.3,-0.09999999999999964
